pathway	pval	padj	log2err	ES	NES	size	leadingEdge	adjPvalue
HALLMARK_FATTY_ACID_METABOLISM	0.127789046653144	0.172687900882627	0.176694268938498	-0.300689735702961	-1.1896122547157	152	BMPR1B;SLC22A5;REEP6;CA2;ECI1;UGDH;MAOA;ENO2;LTC4S;ELOVL5;HPGD;AOC3;HMGCL;DHCR24;CD36;HSD17B4;CRYZ;PCBD1;NTHL1;PDHB;ACOT2;ACADS;BLVRA;ALDH3A2;FASN;CIDEA;ECI2;ALAD;EPHX1;ALDOA;GLUL;RETSAT;INMT;ADIPOR2;CPT1A;HSD17B7;ETFDH;UROD;SUCLG2;ENO3;SERINC1;SUCLA2;RAP1GDS1;PTPRG;AUH;HSDL2;HAO2;ECHS1;CA4	non-significant
HALLMARK_NOTCH_SIGNALING	0.216374269005848	0.277402908981856	0.129442887745046	-0.401274942714713	-1.20918075650116	32	CCND1;SKP1;HEYL;ARRB1;KAT2A;JAG1;PSEN2	non-significant
HALLMARK_UV_RESPONSE_DN	0.131474103585657	0.172992241560076	0.172324344900946	-0.308924481904116	-1.21320119587067	138	IGF1R;IRS1;IGFBP5;SRI;APBB2;GJA1;SLC22A18;BHLHE40;INPP4B;DDAH1;AMPH;ICA1;MAGI2;CDKN1B;CDON;MGMT;PRKCE;CAP2;SMAD3;MMP16;AGGF1;PDGFRB;ITGB3;SYNJ2;CAV1;RUNX1;COL1A1;MIOS;CDC42BPA;PTEN;COL1A2	non-significant
HALLMARK_ANDROGEN_RESPONSE	0.116600790513834	0.166572557876906	0.183023938384487	-0.33047106145667	-1.23247893926685	96	CCND1;SPDEF;BMPR1B;STK39;SORD;KRT19;ABHD2;GPD1L;ELOVL5;INPP4B;HPGD;DHCR24;APPBP2;KRT8;ACSL3;NKX3-1;AKAP12	non-significant
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0747474747474747	0.116792929292929	0.234392647294686	-0.310169874070009	-1.24923209185524	184	ACADSB;COX6C;MRPS30;ECI1;NDUFC2;NDUFA7;PDK4;CYB5A;MAOB;ALDH6A1;GLUD1;UQCRQ;NDUFA2;COX7C;TIMM13;PDHB;RHOT2;GPX4;PRDX3;CYC1;ETFB;COX17;PDHX;RETSAT;NDUFS8;SURF1;ATP6V1H;ATP1B1;UQCRC2;UQCR11;NDUFS4;CPT1A;NDUFA5;ETFDH;NDUFC1;HSPA9;ATP6V1G1;ATP6V1C1;NDUFA4;NDUFB4;SLC25A20;ACAT1;SLC25A4;SUCLA2;UQCRB;NDUFB1;NDUFAB1;COX11;COX6A1;ECHS1;ATP6V0C;NDUFS7;MRPL35;BCKDHA;RHOT1;TIMM17A;BDH2;COX8A;MRPL34;ATP6AP1;GRPEL1;ATP6V0B	non-significant
HALLMARK_BILE_ACID_METABOLISM	0.063872255489022	0.103019766917777	0.252961123069611	-0.345090595828476	-1.30786875811525	112	AR;ABCA3;SERPINA6;SLC27A2;NUDT12;FDXR;EPHX2;SULT2B1;BCAR3;SLC22A18;PFKM;PEX11A;ISOC1;DHCR24;PEX11G;HSD17B4;CROT;LIPE;PEX12;DIO1;SLC27A5;EFHC1;PEX19;NEDD4;GNMT;RETSAT;GNPAT;SCP2;ABCA9;SOD1;HSD3B1	non-significant
HALLMARK_MYOGENESIS	0.0236301528371005	0.0421967014948223	0.352487857583619	-0.331438477402408	-1.34954947189453	196	TNNT1;STC2;SPDEF;PPP1R3C;AGL;CACNA1H;CACNG1;MYH11;PVALB;OCEL1;ADCY9;CLU;PGAM2;NQO1;HSPB8;CAMK2B;BHLHE40;ERBB3;PFKM;CD36;BAG1;SGCD;SSPN;ITGB5;FKBP1B;COX7A1;SH2B1;LAMA2;REEP1;TNNT3;CHRNG;SGCA;TNNC2;PSEN2;SPARC;FABP3;TSC2;COL1A1;RB1;VIPR1;MYBPH;CKMT2;EIF4A2;MYL6B;ITGA7;PPFIA4;HDAC5;AGRN;KCNH2;ENO3;COL6A3;SH3BGR;BDKRB2;SGCG;CFD;RIT1;MYOM2	significant
HALLMARK_PEROXISOME	0.0546984376712057	0.0943076511572511	0.321775918075361	-0.3598859066783	-1.35463933321756	104	ABCC8;SEMA3C;SERPINA6;SLC27A2;CRABP2;EPHX2;SULT2B1;ELOVL5;ABCC5;ALB;PEX11A;ISOC1;HMGCL;DHCR24;HSD17B4;PEX2;CDK7;DIO1;ECI2;HSD11B2;RETSAT;FIS1;GNPAT;VPS4B;SCP2;CLN8;SOD1;PEX11B;HRAS	non-significant
HALLMARK_ADIPOGENESIS	0.00891141540710523	0.0233844366011418	0.380730400722792	-0.344009471797788	-1.39645991905276	192	QDPR;CYP4B1;REEP6;EPHX2;REEP5;CMBL;SNCG;LTC4S;HSPB8;SPARCL1;SULT1A1;DGAT1;FAH;CD36;ADCY6;PTGER3;UQCRQ;DBT;SSPN;LIPE;LPCAT3;ACADS;OMD;CD151;GPX4;PRDX3;CIDEA;RAB34;FABP4;RMDN3;PDCD4;ALDOA;TOB1;CYC1;COQ5;ETFB;MTCH2;RETSAT;GPHN;PHLDB1;LEP;MRAP;GBE1;SCP2;CCNG2;SOD1;MAP4K3;ADIPOR2;SLC27A1;RNF11;UQCR11;ADIPOQ;NDUFA5;ITGA7;LIFR	significant
HALLMARK_ESTROGEN_RESPONSE_LATE	1.48937728441863e-12	6.76989674735742e-12	0.910119734774459	-0.561704679415896	-2.2801641682987	192	TFF1;AGR2;SCUBE2;CA12;TFF3;NPY1R;DNAJC12;CCND1;PDZK1;MAPT;ANXA9;SERPINA3;SERPINA5;PGR;COX6C;ABCA3;DHRS2;CACNA2D2;SLC22A5;TSPAN13;TPSAB1;MYB;SLC27A2;RET;BCL2;PRSS23;CHST8;IL6ST;NRIP1;CA2;ACOX2;TPBG;SCNN1A;SORD;KRT19;CELSR2;GPER1;CXCL14;SULT2B1;TFPI2;CPE;FLNB;RABEP1;CHPT1;UGDH;AMFR;ABHD2;XBP1;RBBP8;FGFR3;ELOVL5;HSPB8;ASCL1;IGFBP4;AREG;PLXNB1;ARL3;DLG5;SLC24A3;SIAH2;BAG1;BLVRB;MYOF;PLAC1;FKBP4;PTGER3;OLFM1;TJP3;EMP2;EGR3;PKP3;WFS1;DYNLT3;DCXR;PRLR;ALDH3A2;MOCS2;OVOL2;CISH;CYP4F11	significant
HALLMARK_ESTROGEN_RESPONSE_EARLY	3.76149111211089e-27	6.26915185351816e-26	1.34992572002205	-0.688303059308211	-2.78553465705924	190	TFF1;GFRA1;CA12;TFF3;NPY1R;SLC39A6;CCND1;PDZK1;THSD4;MAPT;ANXA9;SLC7A2;SYBU;STC2;ELOVL2;MLPH;PGR;AR;MSMB;ABCA3;DHRS2;SLC22A5;SLC19A2;IGF1R;ABAT;MYB;KRT18;MAST4;SLC27A2;RET;KCNK15;BCL2;PRSS23;GREB1;IL6ST;NRIP1;UGCG;MED13L;ADCY1;RAB17;CELSR1;TPBG;SCNN1A;KRT19;CELSR2;SLC1A1;SULT2B1;ADCY9;FLNB;CHPT1;AMFR;ABHD2;XBP1;RBBP8;TTC39A;ELOVL5;HSPB8;GJA1;SEC14L2;IGFBP4;BHLHE40;AREG;SNX24;ARL3;INHBB;PEX11A;SLC24A3;MUC1;RHOBTB3;SIAH2;MPPED2;BAG1;BLVRB;MYOF;RHOD;LRIG1;FKBP4;ASB13;OLFM1;TJP3;MREG;PMAIP1;EGR3;WFS1;DYNLT3;KRT8	significant
