pathway	pval	padj	log2err	ES	NES	size	leadingEdge	adjPvalue
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP	0.0597938144329897	0.357660888623232	0.266350657088526	0.562115342112367	1.50609970079889	20	PTPN7;DUSP6;DUSP2;MAPK1;DUSP10;DUSP4;DUSP9	non-significant
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	0.0606694560669456	0.357660888623232	0.266350657088526	0.621472358297022	1.49925753067982	13	ACTR3;ARPC5L;ARPC1B;ACTR2;ACTB;ARPC2;ARPC5;ARPC4	non-significant
KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT	0.0636550308008214	0.364837630238041	0.257206466468838	0.562519052431795	1.49851528749055	19	TUBB3;TUBB;TUBA4A;CENPF;CENPE;TUBB6;TUBB2A;TUBB4A;TUBA1C;TUBB2B;BUB1B;TUBA1A	non-significant
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAC_TO_ACTIN_SIGNALING_PATHWAY	0.0606694560669456	0.357660888623232	0.266350657088526	0.6157455160625	1.48544193416536	13	ACTR3;ARPC5L;ARPC1B;ACTR2;ACTB;ARPC2;ARPC5;ARPC4;SRC;ACTG1	non-significant
KEGG_MEDICUS_REFERENCE_ANGII_AT1R_NOX2_SIGNALING_PATHWAY	0.0699152542372881	0.382987100644968	0.248911114434702	0.683234178613642	1.48426373434219	8	MMP9;CYBB;VCAM1;IL6;NFKB1	non-significant
KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY	0.0783898305084746	0.411214449870727	0.234392647294686	0.680280746615201	1.47784767357658	8	FCGR3A;RAC2;FCGR3B;FCGR2A	non-significant
KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	0.0698151950718686	0.382987100644968	0.245041785430996	0.550982082778449	1.4677815277679	19	STAT1;IFNAR2;STAT2	non-significant
KEGG_MEDICUS_REFERENCE_LEWIS_X_ANTIGEN_BIOSYNTHESIS	0.0767676767676768	0.406146939480273	0.231126709673834	0.765844977299989	1.46269640155694	5	FUT3;FUT4;FUT5	non-significant
KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	0.0662525879917184	0.372547913257725	0.252961123069611	0.561980561813084	1.45834583731042	17	IL1B;ZFP36;MYD88;MAP2K3;MAP3K7;IL1R1;IRAK1;MAPK14;IL1RAP;MAP2K6	non-significant
KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S	0.0811359026369168	0.418526031102096	0.224966093540314	0.733579829274629	1.4581576221923	6	E2F3;E2F2;CDK6;E2F1;CDK4	non-significant
KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY	0.065439672801636	0.371625297836814	0.252961123069611	0.498289780330377	1.45668423037048	30	CCL4;CCL2;CCL3;GNB4;PIK3CG;GNGT2;GNG4	non-significant
KEGG_MEDICUS_REFERENCE_TAC3_TACR3_PLC_PKC_SIGNALING_PATHWAY	0.0918580375782881	0.440776164813646	0.213927855492356	0.640607137926146	1.45313711600947	10	PRKCB;PLCB2;PLCB4;PRKCA	non-significant
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS	0.0882956878850103	0.432604948050133	0.216542836735348	0.538089148883267	1.43343556480182	19	TUBB3;TUBB;TUBA4A;TUBB6;PLK1;KIF2A;TUBB2A;TUBB4A;TUBA1C;TUBB2B;TUBA1A	non-significant
KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	0.0829959514170041	0.421218682338385	0.222056046145248	0.522432174433683	1.42962821257874	22	TUBB3;TUBB;AURKA;TUBA4A;TUBB6;TACC3;TUBB2A;TUBB4A;TUBA1C;TUBB2B;CLTA;TUBA1A	non-significant
KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY	0.0916666666666667	0.440776164813646	0.213927855492356	0.54149889259717	1.42704886764057	18	STAT1;IFNAR2;STAT2;EIF2AK2;IRF7	non-significant
KEGG_MEDICUS_REFERENCE_BLOOD_GROUP_H_O_ANTIGEN_TYPE_1_BIOSYNTHESIS	0.0929292929292929	0.441859448750073	0.208955027549354	0.744251354726423	1.42145448580228	5	B3GNT5;FUT2	non-significant
KEGG_MEDICUS_REFERENCE_EGF_JAK_STAT_SIGNALING_PATHWAY	0.12678936605317	0.526479049405879	0.178219874951973	0.670612740319624	1.40647875371865	7	STAT1;STAT5A;EGFR;STAT3;STAT5B	non-significant
KEGG_MEDICUS_REFERENCE_CDC25_CELL_CYCLE_G2_M	0.112734864300626	0.50457308648798	0.191892240384838	0.618012951262245	1.4018850313798	10	CDC25B;CHEK1;CDK1;CCNB2;CHEK2;CDC25C;CCNB1;ATM;ATR	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY	0.113871635610766	0.50457308648798	0.190023305279108	0.536259202933128	1.39159862361404	17	TNF;IL6;MAPK1;APP;NFKB1;NRAS;RAF1;NOS2	non-significant
KEGG_MEDICUS_PATHOGEN_HSV_GD_TO_HVEM_NFKB_SIGNALING_PATHWAY	0.12	0.514933583791762	0.186432558434075	0.589636540025785	1.38862919644321	12	CCL2;BIRC3;NFKBIA;NFKB1;TRAF2;TNFRSF14;IKBKG	non-significant
KEGG_MEDICUS_PATHOGEN_HIV_TAT_NEF_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	0.122881355932203	0.519150125803746	0.184706471207739	0.639007672126032	1.38818569590242	8	BID;BAK1;CASP3;BAX;CASP8;CYCS	non-significant
KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION	0.14519427402863	0.558231401389577	0.165656695205483	0.654844999363874	1.37340900822316	7	RUNX3;CR2	non-significant
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY	0.138947368421053	0.547824337914851	0.172324344900946	0.580631300704573	1.36742132109369	12	CCR5;CXCR4;PIK3CD	non-significant
KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_FIRST_CARBON_OXIDATION	0.135983263598326	0.546582079008857	0.173747838999571	0.616754414378148	1.3627085207885	9	IDH2;IDH1;ACO2;IDH3G;ACLY;IDH3B	non-significant
KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	0.110220440881764	0.499056997653292	0.190023305279108	0.480045308344484	1.36202438329367	27	STAT1;IL27RA;OSM;IL6;IL6R;JAK2;IL4R;IL27	non-significant
KEGG_MEDICUS_REFERENCE_NOD_NFKB_SIGNALING_PATHWAY	0.146443514644351	0.559188107489994	0.166933848713193	0.613082646870198	1.35459581214339	9	NOD2;RIPK2;NFKBIA;NFKB1;NOD1;IKBKG	non-significant
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY	0.142857142857143	0.556154537286613	0.170932335370056	0.540045807303469	1.35232608297577	15	PRKD3;NFKBIA;NFKB1;PTPRJ;PRKD2;SRC;IKBKG	non-significant
KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_CELL_CYCLE_G1_S	0.141987829614604	0.556154537286613	0.166933848713193	0.679400770626261	1.35046435667621	6	E2F3;E2F2;E2F1;RBL1	non-significant
KEGG_MEDICUS_PATHOGEN_HBV_LHBS_TO_PKC_ERK_SIGNALING_PATHWAY	0.155789473684211	0.567256965944272	0.161978948883402	0.571240536070294	1.34530551065304	12	PRKCB;MAPK1;PRKCA;RAF1;FOS;JUN	non-significant
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY	0.11545988258317	0.506877073184272	0.183023938384487	0.471440186896406	1.3415532850788	26	CCR5;CXCR4;RAC2;GNB4;GNGT2;GNG4;GNG7;CFL1	non-significant
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	0.117171717171717	0.510769668516147	0.184706471207739	0.474644087119559	1.33861984668089	25	EZH2;JARID2;HDAC2;TFDP1;WDR5	non-significant
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY	0.154488517745303	0.567256965944272	0.161978948883402	0.539051231594855	1.3305582295515	14	ACTR3;ARPC5L;ARPC1B;ACTR2;ACTB;ARPC2;ARPC5;ARPC4	non-significant
KEGG_MEDICUS_REFERENCE_TSH_DUOX2_TG_SIGNALING_PATHWAY	0.162105263157895	0.576684815486993	0.158514105424824	0.564490851889156	1.32940960209845	12	PRKCB;PLCB2;PLCB4;PRKCA	non-significant
KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY	0.123287671232877	0.519150125803746	0.176694268938498	0.464727132201407	1.32245028786026	26	TLR2;MAPK1;MYD88;TLR4;MAP2K3;MAP3K7;MAPK13;IRAK1;FOS;JUN;MAPK14	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY	0.177453027139875	0.600200612984118	0.150169802128406	0.532605049328082	1.31464690171932	14	PLCG2;CAMK1D;PDGFRA;CAMK2D;CALM3;PLCG1	non-significant
KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY	0.137577002053388	0.547824337914851	0.170932335370056	0.442224976030534	1.3117784313572	31	CCL2;CCR2;GNB4;GNGT2;GNG4;PIK3CD;NFKBIA;NFKB1;GNG7	non-significant
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	0.157894736842105	0.571560480147738	0.160801401070022	0.513046991798868	1.31147188221065	16	CDC20;PTTG2;PTTG1;CDC16	non-significant
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY	0.131416837782341	0.531679886191301	0.175204047558551	0.436213435301608	1.30861202708366	33	CLDN1;ACTR3;ARPC5L;CLDN10;ARPC1B;ACTR2;CLDN23;CLDN4;CLDN14;ACTB;CLDN6;ARPC2;ARPC5;ARPC4	non-significant
KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY	0.16	0.572485549132948	0.159646701919906	0.511791904375008	1.30826357596888	16	TNF;IL6;MAPK1;NFKB1;NRAS;RAF1;NOS2	non-significant
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY	0.16	0.572485549132948	0.159646701919906	0.511790863913868	1.3082609162992	16	TUBB3;TUBB;TUBA4A;TUBB6;TUBB2A;TUBB4A;TUBA1C;TUBB2B;TUBA1A	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	0.173728813559322	0.597434086629002	0.153158808683073	0.561523670535716	1.30091532367018	11	BID;BAK1;FAS;CASP3;APP;BAX;CASP8;CYCS	non-significant
KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	0.0743639921722113	0.397160436957094	0.231126709673834	0.952695771115924	1.29086299650542	1	CCND2	non-significant
KEGG_MEDICUS_REFERENCE_PDL_PD1_SHP_PI3K_SIGNALING_PATHWAY	0.177824267782427	0.600200612984118	0.150169802128406	0.583116385214999	1.28838586026993	9	PDCD1;CD274;PIK3CD;PTPN6;PDCD1LG2	non-significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY	0.166324435318275	0.581665680576341	0.154190966581424	0.430690026338379	1.2775621409324	31	PRKCB;CXCR4;GNB4;GNGT2;PLCB2;GNG4;PLCB4;PTK2B;GNG7;PRKCA	non-significant
KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.194915254237288	0.641768842408943	0.143758989039275	0.587285549500268	1.27582411728176	8	CSGALNACT1;CHPF2;CHST3;CHPF	non-significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	0.171779141104294	0.597129318478157	0.151148761385484	0.468586216744181	1.2750867590078	21	PLCG2;CXCR4;PLCB2;PLCB4;NFATC3;CALM3;PLCG1;NFATC2	non-significant
KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY	0.179381443298969	0.600200612984118	0.148261500475107	0.474832588911647	1.27223928349288	20	TUBB3;TUBB;TUBA4A;TUBB6;TUBB2A;ARHGEF2;TUBB4A;TUBA1C;TUBB2B;TUBA1A	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_DCTN1_TO_RETROGRADE_AXONAL_TRANSPORT	0.200828157349896	0.650851462825057	0.139599673451922	0.489101145011899	1.26922293637818	17	TUBB3;TUBB;TUBA4A;TUBB6;TUBB2A;TUBB4A;TUBA1C;TUBB2B;TUBA1A	non-significant
KEGG_MEDICUS_PATHOGEN_KSHV_MIR2_TO_CELL_SURFACE_MOLECULE_ENDOCYTOSIS	0.204868154158215	0.660486392832995	0.136490437780413	0.638486364222412	1.26913762006972	6	ICAM1;IFNGR1;CLEC2B	non-significant
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE	0.230277185501066	0.688500613067087	0.131457611642763	0.499184016505191	1.25000427111036	15	CDCA5;CDK1;AURKB;PLK1;PPP2R5D;PPP2R5C	non-significant
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_E2_TO_NOD_NFKB_SIGNALING_PATHWAY	0.219665271966527	0.674982065139414	0.133554954557592	0.563342134050977	1.244694984412	9	RIPK2;NFKBIA;NFKB1;NOD1;IKBKG	non-significant
KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS	0.214736842105263	0.671323763955343	0.135740943810425	0.486186421535052	1.24280978457779	16	ST6GAL1;MGAT1;B4GALT3;MAN1A1;MOGS;B4GALT1;GANAB	non-significant
KEGG_MEDICUS_VARIANT_DAB1_OVEREXPRESSION_TO_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	0.223849372384937	0.677965945697193	0.132147260608774	0.56171085899467	1.24109070957075	9	VLDLR;PIK3CD;DAB1;PIK3CA	non-significant
KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II	0.235294117647059	0.688500613067087	0.126253987849115	0.623879284236267	1.24010270911691	6	SDHA;SDHC;GSTO1;SDHD	non-significant
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339	0.221294363256785	0.674982065139414	0.132846300606183	0.544965897484959	1.23618693222569	10	BIRC5;PIK3CD;NFKB1;PIK3CA;RELA;AKT1;MTOR	non-significant
KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION_AMYLASE_	0.246987951807229	0.691789783568664	0.122107920287081	0.734307201047024	1.23172362585924	3	AMY1C;GAA	non-significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_CFHR	0.243407707910751	0.688500613067087	0.12384217120105	0.618836324359097	1.23007867343619	6	CFH;CFHR3	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY	0.244258872651357	0.688500613067087	0.12563992130984	0.497758219723572	1.22863330377822	14	PLCG2;CAMK1D;CAMK2D;EGFR;CALM3;PLCG1	non-significant
KEGG_MEDICUS_REFERENCE_TESTOSTERONE_BIOSYNTHESIS	0.235908141962422	0.688500613067087	0.128142916898415	0.541067722056115	1.22734440914875	10	HSD17B2;SRD5A1	non-significant
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	0.220858895705521	0.674982065139414	0.131457611642763	0.450184332725121	1.22501273246785	21	CDC20;PTTG2;PTTG1;MAD2L1;MAD2L2;BUB1B;CDC16	non-significant
KEGG_MEDICUS_REFERENCE_TLR7_8_9_IRF5_SIGNALING_PATHWAY	0.244306418219462	0.688500613067087	0.125033367555272	0.469925093163821	1.21946086756486	17	TLR8;IRF5;MYD88;TLR9;IRAK1;TLR7	non-significant
KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY	0.24435318275154	0.688500613067087	0.124434168630393	0.456927908347533	1.21722713742728	19	IL1B;MYD88;MAP3K7;IL1R1;IRAK1;FOS;JUN;IL1RAP	non-significant
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M	0.237995824634656	0.688500613067087	0.127505315300183	0.535716311692623	1.21520540450487	10	CHEK1;CDK1;CCNB2;CDC25C;CCNB1;CUL4A;ATR	non-significant
KEGG_MEDICUS_REFERENCE_WEE1_CELL_CYCLE_G2_M	0.243353783231084	0.688500613067087	0.124434168630393	0.578742229470406	1.21379836780603	7	CHEK1;CDK1;CCNB2;WEE1;CCNB1	non-significant
KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH	0.241308793456033	0.688500613067087	0.125033367555272	0.444869171529493	1.21054945672401	21	TUBB3;TUBB;TUBA4A;TUBB6;TUBB2A;TUBB4A;TUBA1C;TUBB2B;TUBA1A	non-significant
KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY	0.251012145748988	0.696755687079029	0.121543282035469	0.4312124036411	1.20201915114559	24	TNF;CREB3L2;ATF4;TRADD;RPS6KA4;MAP2K3;MAP3K7;CREB5;TRAF2;CREB3L1;TNFRSF1A;RIPK1;MAPK14	non-significant
KEGG_MEDICUS_VARIANT_TMPRSS2_ERG_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	0.257668711656442	0.704987057808455	0.120433371642259	0.571240132509671	1.19806419016637	7	MMP9;MMP3;PLAU;IL1R2	non-significant
KEGG_MEDICUS_PATHOGEN_KSHV_K15_TO_TNF_NFKB_SIGNALING_PATHWAY	0.269067796610169	0.704987057808455	0.119887845115423	0.545639014193221	1.18535083015394	8	NFKBIA;NFKB1;MAP3K7;TRAF2;IKBKG	non-significant
KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_NFKB_SIGNALING_PATHWAY	0.273305084745763	0.704987057808455	0.118815039412263	0.511000657186004	1.1838656502309	11	TRADD;NFKBIA;NFKB1;MAP3K7;IKBKG	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_IRE1A_JNK_SIGNALING_PATHWAY	0.27789046653144	0.704987057808455	0.114750719227023	0.595489764659861	1.18367204852793	6	MAP3K5;APP	non-significant
KEGG_MEDICUS_REFERENCE_BLOOD_GROUP_H_O_ANTIGEN_TYPE_2_BIOSYNTHESIS	0.27789046653144	0.704987057808455	0.114750719227023	0.594946402189187	1.18259199139358	6	B3GNT5;B4GALT3;B4GALT1;B4GALT4	non-significant
KEGG_MEDICUS_REFERENCE_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.274058577405858	0.704987057808455	0.11776578836269	0.488377989292177	1.1781769027845	13	PRKCB;ITPR3;PLCB2;PLCB4;PRKCA	non-significant
KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY	0.269473684210526	0.704987057808455	0.119348440591015	0.458859203942424	1.17295482379511	16	TNF;TRADD;NFKBIA;NFKB1;MAP3K7;TRAF2;IKBKG;TNFRSF1A;RIPK1	non-significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CAMK_SIGNALING_PATHWAY	0.29637526652452	0.72800115070904	0.11378726182188	0.467756988227793	1.17130800224726	15	PLCG2;CAMK1D;CAMK2D;EGFR;CALM3;PLCG1	non-significant
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION	0.279749478079332	0.706795620126965	0.116234148779716	0.516334910982493	1.17124112270914	10	C2;FCN1;FCN3	non-significant
KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S	0.2839248434238	0.707574129535219	0.115240003147781	0.514907949615572	1.16800423944227	10	CDKN2A;CCND2;E2F3;E2F2;CDK6;E2F1;CCND3	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY	0.282208588957055	0.707574129535219	0.114266502484433	0.426253140963623	1.15989270833573	21	CHRM1;ITPR3;PLCB2;PLCB4;SLC25A5;APP	non-significant
KEGG_MEDICUS_VARIANT_ERBB2_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.277894736842105	0.704987057808455	0.117249716749792	0.492470392982762	1.15979712866815	12	ERBB2;PIK3CD;EGFR;PIK3CA	non-significant
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR	0.266129032258065	0.704987057808455	0.117249716749792	0.403693997420651	1.15655209841285	28	WNT6;SFRP1;WNT10A;WNT2;TRABD2A;WNT5B	non-significant
KEGG_MEDICUS_REFERENCE_KISS1_KISS1R_PLCB_PKC_SIGNALING_PATHWAY	0.311440677966102	0.758983384492193	0.110122263835536	0.491275589521978	1.13816741143701	11	PRKCB;PLCB2;PLCB4;PRKCA	non-significant
KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.32657200811359	0.782182909492971	0.104343952581949	0.571164021428429	1.13531907248785	6	TCF7L1;TCF7	non-significant
KEGG_MEDICUS_REFERENCE_ATR_P21_CELL_CYCLE_G2_M	0.343096234309623	0.796489051262609	0.103197466945307	0.511618624477191	1.13041275865388	9	CHEK1;CDK1;CCNB2;CDKN1A;CCNB1;ATM;ATR	non-significant
KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION	0.311154598825832	0.758983384492193	0.105125131597001	0.396327622517631	1.12780929317091	26	TUBB3;TPX2;TUBB;TUBA4A;TUBB6;TUBB2A;TUBB4A;TUBA1C;TUBGCP3;TUBB2B;TUBA1A	non-significant
KEGG_MEDICUS_PATHOGEN_HCMV_US27_TO_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY	0.326271186440678	0.782182909492971	0.107140237276725	0.517091507936916	1.12333398502462	8	PRKCB;PTK2B;PRKCA	non-significant
KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER	0.32712215320911	0.782182909492971	0.105520936843198	0.431825106913988	1.1205909775285	17	RFC4;FEN1;PCNA;RFC2;LIG1;RFC3;POLD1;POLE2;POLE3	non-significant
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION	0.338809034907598	0.794728867623604	0.102821842840815	0.418488616174754	1.1148272867694	19	WNT6;WNT10A;WNT2;WNT5B	non-significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY	0.326810176125245	0.782182909492971	0.102080107662747	0.391324544689518	1.11357228987258	26	CXCR4;RAC2;GNB4;GNGT2;GNG4;GNG7;CFL1	non-significant
KEGG_MEDICUS_REFERENCE_IRE1A_JNK_SIGNALING_PATHWAY	0.343558282208589	0.796489051262609	0.101713902282311	0.529442132195426	1.11040107872311	7	MAP3K5;TRAF2;ERN1	non-significant
KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00066	0.328451882845188	0.782182909492971	0.105920292736253	0.460242449867884	1.11030193007099	13	CDKN2A;CCND2;E2F3;E2F2;CDK6;E2F1;CCND3	non-significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_MRAS_SHOC2_PP1_HOLOPHOSPHATASE	0.347457627118644	0.797423510466989	0.103197466945307	0.509634318286715	1.10713392287263	8	MRAS;PPP1CB;RAF1;PPP1CA;PPP1CC	non-significant
KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION	0.328542094455852	0.782182909492971	0.104732821580651	0.373044572012021	1.10656758442892	31	TUBB3;TPX2;TUBB;TUBA4A;TUBB6;TUBB2A;HAUS8;TUBB4A;TUBA1C;TUBGCP3;TUBB2B;TUBA1A;HAUS6;TUBA1B;HAUS7	non-significant
KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY	0.338947368421053	0.794728867623604	0.104343952581949	0.432714134748086	1.1061217195085	16	TNF;TRADD;MAP3K7;TRAF2;FOS;TNFRSF1A;RIPK1;JUN	non-significant
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY	0.347826086956522	0.797423510466989	0.101713902282311	0.422926222749746	1.09749827368878	17	PLCG2;CAMK1D;PDGFRA;CAMK2D;CALM3;PLCG1	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.354251012145749	0.801349676353119	0.0992333343771191	0.395993189886703	1.08362973024156	22	ITPR3;PLCB2;PLCB4;CASP3;SLC25A5;APP	non-significant
KEGG_MEDICUS_REFERENCE_LIGHT_HVEM_NFKB_SIGNALING_PATHWAY	0.377870563674321	0.836943458071565	0.0972150808846466	0.473258335986206	1.0735273036588	10	TNFSF14;NFKBIA;NFKB1;TRAF2;TNFRSF14;IKBKG	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PI3K_SIGNALING_PATHWAY	0.385593220338983	0.846023068204547	0.096887770327544	0.491998021708553	1.06882068234917	8	PIK3CD;PDGFRA;PIK3CA;AKT1;MTOR;PIK3CB	non-significant
KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.376842105263158	0.836943458071565	0.0978773277424561	0.45289714902632	1.06659978042802	12	ACAT2;FDPS;IDI1;MVD;HMGCS1	non-significant
KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	0.413793103448276	0.849396827934427	0.0902635484340068	0.53240771114942	1.05828204531486	6	CDCA5;STAG1	non-significant
KEGG_MEDICUS_VARIANT_LOSS_OF_RASSF1_TO_RAS_RASSF1_SIGNALING_PATHWAY	0.417849898580122	0.849396827934427	0.0897104652742981	0.530814546652155	1.05511526664622	6	RASSF5;NRAS;STK4	non-significant
KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY	0.395876288659794	0.849396827934427	0.0937465422491719	0.391013177295588	1.04765834556351	20	CHRM1;ITPR3;PLCB2;PLCB4;SLC25A5	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MET_TO_PI3K_SIGNALING_PATHWAY	0.420502092050209	0.849396827934427	0.0911073131586733	0.473774701139311	1.04679724559007	9	MET;PIK3CD;PIK3CA;AKT1;MTOR;PIK3CB	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_ACTIVATION	0.425963488843813	0.856075972708833	0.0886261133285098	0.526562273050345	1.046662900705	6	MYCN;MAX	non-significant
